央视,#genre#
BRTV影视,http://120.245.137.146:4022/udp/228.1.1.190:8000
BRTV文艺,http://120.245.137.146:4022/udp/228.1.1.116:8000
BRTV财经,http://120.245.137.146:4022/udp/228.1.1.197:8000
BRTV生活,http://120.245.137.146:4022/udp/228.1.1.198:8000
BRTV青年,http://120.245.137.146:4022/udp/228.1.1.199:8000
BRTV纪实科教,http://120.245.137.146:4022/udp/228.1.1.196:8000
BRTV卡酷少儿,http://120.245.137.146:4022/udp/228.1.1.195:8000
BRTV体育休闲,http://120.245.137.146:4022/udp/228.1.1.117:8000
BRTV国际频道,http://120.245.137.146:4022/udp/228.1.1.111:8000
BRTV8K,http://120.245.137.146:4022/#udp/228.1.1.217:8002
爱上4K,http://120.245.137.146:4022/udp/228.1.1.38:2000
4K,http://120.245.137.146:4022/udp/228.1.1.123:8001
淘电影,http://120.245.137.146:4022/udp/228.1.1.124:8001
每日影院,http://120.245.137.146:4022/udp/228.1.1.120:8002
星影,http://120.245.137.146:4022/udp/228.1.1.175:4120
动作影院,http://120.245.137.146:4022/udp/228.1.1.173:4120
光影,http://120.245.137.146:4022/udp/228.1.1.165:4120
喜剧影院,http://120.245.137.146:4022/udp/228.1.1.172:4120
家庭影院,http://120.245.137.146:4022/udp/228.1.1.174:4120
精选,http://120.245.137.146:4022/udp/228.1.1.155:4120
经典电影,http://120.245.137.146:4022/udp/228.1.1.89:9024
纪实人文,http://120.245.137.146:4022/udp/228.1.1.20:8060
金鹰纪实,http://120.245.137.146:4022/udp/228.1.1.34:8156
地理,http://120.245.137.146:4022/udp/228.1.1.152:4120
淘剧场,http://120.245.137.146:4022/udp/228.1.1.126:8001
淘娱乐,http://120.245.137.146:4022/udp/228.1.1.133:8001
淘Baby,http://120.245.137.146:4022/udp/228.1.1.128:8001
萌宠TV,http://120.245.137.146:4022/udp/228.1.1.135:8002
中国交通,http://120.245.137.146:4022/udp/228.1.1.222:8002
朝阳融媒,http://120.245.137.146:4022/udp/228.1.1.140:8001
房山电视台,http://120.245.137.146:4022/udp/228.1.1.139:8001
延庆电视台,http://120.245.137.146:4022/udp/228.1.1.219:8002
CGTN新闻,http://120.245.137.146:4022/udp/228.1.1.204:4220
CGTN记录,http://120.245.137.146:4022/udp/228.1.1.205:4220
CGTN西班牙语,http://120.245.137.146:4022/udp/228.1.1.206:4220
CGTN法语,http://120.245.137.146:4022/udp/228.1.1.207:4220
CGTN阿拉伯语,http://120.245.137.146:4022/udp/228.1.1.208:4220
CGTN俄语,http://120.245.137.146:4022/udp/228.1.1.209:4220
睛彩竞技,http://120.245.137.146:4022/udp/228.1.1.223:8002
睛彩篮球,http://120.245.137.146:4022/udp/228.1.1.224:8002
睛彩羽毛球,http://120.245.137.146:4022/udp/228.1.1.225:8002
睛彩广场舞,http://120.245.137.146:4022/udp/228.1.1.226:8002
茶频道,http://120.245.137.146:4022/udp/228.1.1.145:8002
淘精彩,http://120.245.137.146:4022/udp/228.1.1.202:8002
快乐垂钓,http://120.245.137.146:4022/udp/228.1.1.144:8002
少儿动画,http://120.245.137.146:4022/udp/228.1.1.83:9000
热播剧场,http://120.245.137.146:4022/udp/228.1.1.88:9020
解密,http://120.245.137.146:4022/udp/228.1.1.156:4120
军事,http://120.245.137.146:4022/udp/228.1.1.157:4120
军旅剧场,http://120.245.137.146:4022/udp/228.1.1.149:4120
动画,http://120.245.137.146:4022/udp/228.1.1.161:4120
古装剧场,http://120.245.137.146:4022/udp/228.1.1.150:4120
嘉佳卡通,http://120.245.137.146:4022/udp/228.1.1.93:9268
国学,http://120.245.137.146:4022/udp/228.1.1.158:4120
城市剧场,http://120.245.137.146:4022/udp/228.1.1.148:4120
墨宝,http://120.245.137.146:4022/udp/228.1.1.164:4120
好学生,http://120.245.137.146:4022/udp/228.1.1.162:4120
山东教育,http://120.245.137.146:4022/udp/228.1.1.96:4120
戏曲,http://120.245.137.146:4022/udp/228.1.1.159:4120
早教,http://120.245.137.146:4022/udp/228.1.1.160:4120
武侠剧场,http://120.245.137.146:4022/udp/228.1.1.171:4120
武术,http://120.245.137.146:4022/udp/228.1.1.168:4120
爱生活,http://120.245.137.146:4022/udp/228.1.1.167:4120
美人,http://120.245.137.146:4022/udp/228.1.1.154:4120
美妆,http://120.245.137.146:4022/udp/228.1.1.153:4120
财富天下,http://120.245.137.146:4022/udp/228.1.1.90:9136
足球,http://120.245.137.146:4022/udp/228.1.1.170:4120
金鹰卡通,http://120.245.137.146:4022/udp/228.1.1.92:9252
鉴赏,http://120.245.137.146:4022/udp/228.1.1.163:4120
音乐现场,http://120.245.137.146:4022/udp/228.1.1.151:4120
魅力时尚,http://120.245.137.146:4022/udp/228.1.1.86:9012
